                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.52172,                0.31515,                0.81681,                0.73507,                0.57549,                0.63147,                0.38919,                 1.2166,                  1.102,                 1.0266,                 0.0928,                 0.0008,                 0.0008
                      2,                0.70003,                0.45307,                0.82942,                 0.7355,                0.53552,                0.58541,                0.35149,                 1.3335,                 1.1643,                 1.0843,               0.084694,              0.0016944,              0.0016944
                      3,                0.54296,                0.34526,                0.82293,                 0.7625,                 0.5675,                0.62997,                0.39991,                 1.1971,                   1.12,                 1.0366,               0.076583,              0.0025828,              0.0025828
                      4,                0.49026,                0.32055,                0.81554,                0.74053,                0.58298,                0.63159,                0.40669,                 1.1833,                 1.0767,                 1.0376,               0.068465,              0.0034654,              0.0034654
                      5,                0.48494,                0.30461,                0.81497,                0.75644,                0.56483,                0.62394,                0.39964,                 1.1738,                 1.0367,                 1.0384,               0.060342,              0.0043419,              0.0043419
                      6,                0.49778,                 0.2995,                0.81666,                0.77103,                0.55151,                0.62675,                 0.4116,                 1.1367,                 1.0028,                 1.0254,               0.052213,              0.0052126,              0.0052126
                      7,                0.49205,                0.29911,                0.81525,                0.73174,                0.56394,                0.62451,                0.41591,                 1.1252,                 1.0798,                 1.0168,               0.044077,              0.0060772,              0.0060772
                      8,                0.48632,                0.29419,                0.81282,                0.75898,                0.56927,                0.63115,                0.40886,                 1.1574,                 1.0471,                 1.0332,               0.035936,               0.006936,               0.006936
                      9,                0.48975,                0.29458,                0.81554,                0.76505,                0.57016,                0.62944,                0.41727,                 1.1135,                0.98996,                 1.0184,               0.027789,              0.0077888,              0.0077888
                     10,                0.48928,                 0.2907,                0.81667,                0.74923,                0.54926,                0.61999,                0.40703,                 1.1484,                0.96482,                  1.017,               0.019636,              0.0086357,              0.0086357
                     11,                0.51316,                0.30209,                0.81891,                0.73852,                0.56306,                0.61729,                0.39309,                 1.2095,                 1.0388,                 1.0316,               0.011477,              0.0094766,              0.0094766
                     12,                 0.5017,                0.29747,                0.81792,                0.74822,                0.56483,                0.63655,                0.41349,                 1.1419,                0.94017,                  1.027,               0.009637,               0.009637,               0.009637
                     13,                0.51936,                0.30901,                0.81977,                0.75193,                0.56532,                0.62573,                0.41192,                 1.1633,                0.95487,                  1.035,               0.009604,               0.009604,               0.009604
                     14,                0.51683,                0.30568,                0.81937,                0.76033,                0.55221,                0.62979,                0.41178,                 1.1621,                 1.0452,                 1.0307,               0.009571,               0.009571,               0.009571
                     15,                0.52722,                0.31048,                0.82216,                0.74411,                0.56039,                0.62144,                0.40121,                 1.1904,                  1.036,                 1.0415,               0.009538,               0.009538,               0.009538
                     16,                0.51197,                0.30697,                0.82229,                0.75788,                0.54973,                 0.6243,                0.41102,                 1.1458,                 1.0175,                 1.0233,               0.009505,               0.009505,               0.009505
                     17,                0.51919,                0.30866,                0.82024,                0.73721,                0.55506,                0.61633,                0.40439,                 1.1628,                 1.0627,                 1.0405,               0.009472,               0.009472,               0.009472
                     18,                0.52523,                0.31026,                0.82113,                0.74359,                0.56128,                0.61794,                0.40094,                 1.1599,                 1.0398,                 1.0225,               0.009439,               0.009439,               0.009439
                     19,                0.52763,                0.31015,                 0.8223,                0.76732,                0.54473,                0.61753,                0.40218,                  1.177,                0.99571,                 1.0216,               0.009406,               0.009406,               0.009406
                     20,                0.51286,                0.30684,                0.82048,                 0.7755,                0.52664,                0.60867,                0.39458,                 1.1637,                 1.0102,                  1.021,               0.009373,               0.009373,               0.009373
                     21,                0.51426,                0.30466,                0.82011,                0.75114,                0.54416,                0.60253,                0.38407,                 1.1821,                0.99021,                 1.0185,                0.00934,                0.00934,                0.00934
                     22,                0.53265,                0.31413,                0.82212,                0.74331,                 0.5595,                0.59929,                0.38662,                 1.1938,                 1.0136,                 1.0296,               0.009307,               0.009307,               0.009307
                     23,                0.54429,                0.31882,                 0.8208,                0.77921,                0.53908,                 0.5906,                0.37562,                 1.2105,                 1.0682,                 1.0286,               0.009274,               0.009274,               0.009274
                     24,                0.55358,                0.31799,                0.82274,                0.74221,                0.56306,                0.62434,                0.39299,                  1.211,                0.99979,                 1.0195,               0.009241,               0.009241,               0.009241
                     25,                0.52867,                0.30775,                0.82154,                0.78175,                0.56306,                0.63651,                0.41358,                 1.1545,                0.93844,                 1.0166,               0.009208,               0.009208,               0.009208
                     26,                0.51856,                0.30374,                0.81935,                0.75378,                0.56823,                0.62081,                0.40635,                 1.1483,                0.99339,                 1.0197,               0.009175,               0.009175,               0.009175
                     27,                0.50424,                0.29965,                0.81855,                0.73056,                0.57815,                0.62278,                 0.4055,                 1.1481,                 1.0152,                 1.0271,               0.009142,               0.009142,               0.009142
                     28,                0.50072,                0.29915,                0.81772,                0.75692,                0.53552,                0.61356,                0.40662,                 1.1518,                  1.159,                 1.0245,               0.009109,               0.009109,               0.009109
                     29,                0.50556,                0.30309,                0.81684,                0.76681,                0.53908,                0.60882,                0.39895,                 1.1785,                 1.1079,                 1.0297,               0.009076,               0.009076,               0.009076
                     30,                0.51503,                0.30801,                0.82082,                 0.7602,                0.54337,                0.60934,                 0.3998,                 1.1382,                 1.1207,                 1.0175,               0.009043,               0.009043,               0.009043
                     31,                0.51481,                0.30571,                0.81892,                  0.734,                0.57834,                0.62629,                0.41029,                 1.1179,                0.99266,                 1.0121,                0.00901,                0.00901,                0.00901
                     32,                0.51402,                 0.3045,                 0.8218,                0.75602,                0.54973,                0.62028,                0.38312,                 1.2516,                 1.0504,                 1.0402,               0.008977,               0.008977,               0.008977
                     33,                0.51718,                0.30463,                0.81947,                0.77993,                0.55595,                0.63296,                0.41333,                 1.1557,                0.99956,                 1.0228,               0.008944,               0.008944,               0.008944
                     34,                0.51898,                0.30584,                0.82072,                0.74415,                 0.5786,                0.62807,                0.41182,                 1.1303,                0.92991,                 1.0067,               0.008911,               0.008911,               0.008911
                     35,                0.51504,                 0.3058,                0.81683,                0.71617,                0.57368,                0.61651,                0.40316,                 1.1308,                0.97632,                 1.0142,               0.008878,               0.008878,               0.008878
                     36,                0.50491,                0.29846,                0.81722,                0.75866,                 0.5595,                0.62357,                0.40736,                 1.1478,                0.91956,                 1.0189,               0.008845,               0.008845,               0.008845
                     37,                0.49056,                 0.2928,                 0.8187,                0.73144,                  0.566,                0.61866,                0.39743,                 1.1931,                 1.0095,                 1.0255,               0.008812,               0.008812,               0.008812
                     38,                0.50075,                0.29768,                0.81964,                0.73785,                0.56217,                0.62151,                0.41025,                 1.1399,                 1.0199,                 1.0161,               0.008779,               0.008779,               0.008779
                     39,                0.49985,                0.29588,                0.81768,                0.74356,                0.55773,                0.61881,                0.40959,                 1.1259,                 1.0321,                 1.0136,               0.008746,               0.008746,               0.008746
                     40,                0.52647,                0.30804,                0.82186,                0.72853,                0.56394,                0.62195,                0.40689,                 1.1481,                0.98227,                  1.022,               0.008713,               0.008713,               0.008713
                     41,                0.52974,                0.30935,                0.82081,                0.75177,                0.57638,                0.63822,                0.41678,                 1.1408,                0.93714,                 1.0129,                0.00868,                0.00868,                0.00868
                     42,                0.51181,                0.30425,                0.82166,                0.75824,                0.55428,                0.62079,                0.40961,                 1.1425,                0.98141,                 1.0235,               0.008647,               0.008647,               0.008647
                     43,                0.50208,                0.29752,                0.81573,                0.71556,                0.57371,                0.61886,                 0.4043,                 1.1598,                0.95886,                 1.0295,               0.008614,               0.008614,               0.008614
                     44,                0.51836,                0.30614,                0.82149,                0.74597,                0.56306,                 0.6203,                0.40386,                 1.1528,                0.97162,                 1.0123,               0.008581,               0.008581,               0.008581
                     45,                0.50339,                 0.3015,                0.81781,                0.77592,                0.53819,                0.61286,                0.40545,                  1.135,                  1.009,                  1.012,               0.008548,               0.008548,               0.008548
                     46,                 0.5024,                0.29785,                0.81796,                0.80195,                0.54085,                0.62187,                0.41168,                 1.1352,                 1.0289,                 1.0085,               0.008515,               0.008515,               0.008515
                     47,                  0.515,                0.30518,                0.81998,                0.75499,                0.56217,                0.62377,                0.41765,                 1.1224,                0.97511,                  1.016,               0.008482,               0.008482,               0.008482
                     48,                0.50457,                0.30117,                0.81869,                0.71543,                0.58053,                0.62449,                0.41005,                 1.1319,                0.99188,                 1.0131,               0.008449,               0.008449,               0.008449
                     49,                0.50226,                0.30055,                0.81683,                0.73087,                0.58608,                0.62463,                0.41803,                    1.1,                0.99187,                 1.0115,               0.008416,               0.008416,               0.008416
                     50,                0.49811,                0.29923,                0.81822,                0.75075,                0.54034,                0.61497,                0.40607,                 1.1287,                 1.0741,                 1.0213,               0.008383,               0.008383,               0.008383
                     51,                0.50017,                0.29526,                0.81915,                0.70106,                0.54529,                  0.598,                0.39853,                 1.1543,                 1.0887,                 1.0271,                0.00835,                0.00835,                0.00835
                     52,                0.50319,                0.30045,                 0.8177,                0.74716,                0.54849,                0.61973,                0.41442,                 1.1405,                0.99627,                  1.021,               0.008317,               0.008317,               0.008317
                     53,                0.50513,                0.30021,                0.81874,                0.78065,                0.55627,                0.62237,                0.41414,                 1.1615,                0.99291,                 1.0323,               0.008284,               0.008284,               0.008284
                     54,                0.51152,                0.30849,                0.81816,                 0.7664,                0.56306,                0.61884,                0.40999,                 1.1477,                0.99637,                 1.0214,               0.008251,               0.008251,               0.008251
                     55,                0.50268,                0.30035,                0.81737,                0.75101,                 0.5679,                0.63528,                0.41633,                 1.1448,                0.96652,                 1.0226,               0.008218,               0.008218,               0.008218
                     56,                0.49615,                0.29602,                0.81773,                0.75002,                0.56306,                0.62389,                0.40708,                 1.1718,                 0.9907,                 1.0233,               0.008185,               0.008185,               0.008185
                     57,                0.49657,                0.29471,                0.81903,                0.75385,                0.57117,                0.63529,                0.41837,                  1.122,                 1.0268,                 1.0061,               0.008152,               0.008152,               0.008152
                     58,                0.49955,                0.29512,                0.81733,                0.76834,                0.53108,                0.60217,                0.40118,                  1.151,                 1.0934,                 1.0165,               0.008119,               0.008119,               0.008119
                     59,                0.49867,                0.29529,                0.81788,                0.71325,                0.57655,                0.61636,                0.41256,                 1.1297,                0.99879,                 1.0181,               0.008086,               0.008086,               0.008086
                     60,                0.49191,                 0.2902,                0.81767,                0.76174,                 0.5373,                0.61653,                0.40994,                 1.1418,                 1.0658,                  1.011,               0.008053,               0.008053,               0.008053
                     61,                0.50049,                 0.2962,                0.81859,                0.78319,                0.54973,                0.63471,                0.41622,                 1.1439,                 1.0381,                 1.0083,                0.00802,                0.00802,                0.00802
                     62,                0.50944,                0.30296,                0.82088,                0.78463,                0.55417,                0.63071,                0.41091,                 1.1568,                 1.0475,                 1.0155,               0.007987,               0.007987,               0.007987
                     63,                0.50092,                 0.3004,                0.81757,                0.72117,                0.57638,                 0.6257,                0.40741,                 1.1485,                0.97664,                 1.0203,               0.007954,               0.007954,               0.007954
                     64,                 0.4955,                  0.298,                0.81705,                0.73583,                0.57815,                0.62576,                0.41064,                 1.1253,                 0.9815,                 1.0086,               0.007921,               0.007921,               0.007921
                     65,                0.50014,                0.29658,                0.81881,                0.75643,                0.56039,                0.62553,                0.40651,                 1.1606,                0.96704,                 1.0281,               0.007888,               0.007888,               0.007888
                     66,                0.48771,                 0.2892,                0.81576,                0.80396,                0.54885,                0.63104,                0.40917,                 1.1484,                0.93254,                 1.0194,               0.007855,               0.007855,               0.007855
                     67,                0.49786,                0.29916,                0.81701,                0.73985,                0.57371,                0.62665,                0.40961,                 1.1547,                0.95574,                 1.0213,               0.007822,               0.007822,               0.007822
                     68,                0.49549,                0.29618,                0.81659,                0.74646,                0.56306,                0.63604,                0.42137,                  1.141,                0.90941,                 1.0249,               0.007789,               0.007789,               0.007789
                     69,                0.49538,                0.29326,                0.81971,                0.75868,                0.55841,                0.62369,                0.41606,                 1.1312,                0.96821,                 1.0255,               0.007756,               0.007756,               0.007756
                     70,                 0.4948,                0.29393,                0.81536,                0.77593,                0.56896,                0.64121,                0.42683,                 1.1266,                0.95849,                 1.0172,               0.007723,               0.007723,               0.007723
                     71,                0.49396,                0.29005,                 0.8181,                 0.7625,                0.57993,                0.64534,                0.42771,                   1.11,                0.97731,                 1.0044,                0.00769,                0.00769,                0.00769
                     72,                0.49016,                0.28793,                0.81544,                0.73548,                0.57638,                0.63458,                 0.4239,                 1.1104,                0.93455,                 1.0102,               0.007657,               0.007657,               0.007657
                     73,                0.47621,                0.28012,                0.81614,                0.75918,                0.56128,                0.62072,                0.41285,                 1.1092,                 1.0747,                 1.0094,               0.007624,               0.007624,               0.007624
                     74,                0.48735,                0.28821,                0.81631,                 0.7362,                0.55329,                 0.6196,                0.41567,                 1.1046,                 1.0954,                 1.0064,               0.007591,               0.007591,               0.007591
                     75,                0.48305,                0.28707,                0.81789,                0.73261,                0.57182,                0.63926,                0.42552,                 1.1161,                0.97237,                  1.022,               0.007558,               0.007558,               0.007558
                     76,                 0.4963,                0.29052,                 0.8177,                0.76121,                0.56394,                0.62911,                0.41591,                 1.1226,                0.96549,                 1.0256,               0.007525,               0.007525,               0.007525
                     77,                0.48592,                0.28488,                0.81508,                0.74992,                0.56306,                0.63267,                0.42053,                 1.1307,                 1.0582,                 1.0175,               0.007492,               0.007492,               0.007492
                     78,                0.47911,                0.28444,                0.81522,                0.76367,                0.55506,                0.62841,                 0.4151,                 1.1414,                 1.0498,                 1.0246,               0.007459,               0.007459,               0.007459
                     79,                0.47419,                0.28181,                0.81612,                0.80076,                0.53184,                0.61935,                0.41446,                  1.128,                 1.0679,                 1.0262,               0.007426,               0.007426,               0.007426
                     80,                0.48732,                0.28702,                 0.8151,                 0.7791,                0.54885,                0.62954,                 0.4145,                 1.1542,                 1.0454,                 1.0306,               0.007393,               0.007393,               0.007393
                     81,                0.47914,                0.28233,                0.81428,                0.74699,                0.56373,                0.62979,                 0.4187,                 1.1266,                0.99672,                 1.0275,                0.00736,                0.00736,                0.00736
                     82,                  0.472,                0.27813,                0.81424,                0.76036,                0.56922,                0.62654,                0.42103,                 1.1124,                 1.0146,                 1.0121,               0.007327,               0.007327,               0.007327
                     83,                 0.4714,                0.27783,                0.81348,                 0.8096,                0.53625,                0.62696,                 0.4221,                 1.1132,                 1.0284,                 1.0142,               0.007294,               0.007294,               0.007294
                     84,                0.47427,                0.28327,                0.81458,                0.76624,                0.56184,                 0.6384,                0.42536,                 1.1017,                0.98741,                 1.0068,               0.007261,               0.007261,               0.007261
                     85,                0.47905,                0.28329,                0.81668,                0.78417,                0.52931,                0.61888,                0.41699,                   1.11,                 1.0341,                 1.0136,               0.007228,               0.007228,               0.007228
                     86,                 0.4823,                0.28704,                0.81721,                0.75513,                 0.5595,                0.61865,                0.41274,                 1.1289,                0.97931,                 1.0144,               0.007195,               0.007195,               0.007195
                     87,                0.46851,                0.27997,                0.81405,                0.78111,                0.55773,                0.63641,                0.42344,                 1.1222,                 1.0127,                 1.0131,               0.007162,               0.007162,               0.007162
                     88,                0.48562,                0.28619,                0.81526,                0.79787,                0.55506,                0.62995,                 0.4112,                 1.1407,                0.93572,                 1.0208,               0.007129,               0.007129,               0.007129
                     89,                0.48561,                0.28311,                0.81478,                0.78574,                0.53737,                0.61527,                0.40493,                 1.1514,                 1.0506,                 1.0219,               0.007096,               0.007096,               0.007096
                     90,                0.49501,                 0.2901,                0.81613,                0.77472,                0.56197,                0.62816,                0.41676,                 1.1356,                 1.0008,                 1.0214,               0.007063,               0.007063,               0.007063
                     91,                0.47544,                0.28088,                0.81555,                0.75172,                0.56128,                0.63081,                0.42367,                  1.113,                0.96994,                 1.0161,                0.00703,                0.00703,                0.00703
                     92,                 0.4706,                0.27268,                 0.8124,                0.75055,                0.56039,                0.62621,                0.41061,                 1.1521,                 1.0528,                 1.0238,               0.006997,               0.006997,               0.006997
                     93,                0.47498,                0.27757,                0.81545,                0.78141,                0.55559,                0.63281,                0.41683,                 1.1262,                 1.0058,                 1.0151,               0.006964,               0.006964,               0.006964
                     94,                0.47197,                0.27626,                0.81418,                0.74574,                0.57726,                0.63463,                0.41333,                 1.1453,                0.98436,                 1.0265,               0.006931,               0.006931,               0.006931
                     95,                0.46653,                0.27618,                 0.8159,                0.76784,                0.54926,                0.62276,                0.40902,                 1.1601,                0.97422,                  1.033,               0.006898,               0.006898,               0.006898
                     96,                0.45954,                0.27154,                0.81414,                 0.7339,                0.57559,                0.62576,                0.41567,                 1.1138,                0.95902,                 1.0153,               0.006865,               0.006865,               0.006865
                     97,                0.46847,                0.27688,                0.81279,                0.77494,                0.57491,                0.63184,                0.42009,                 1.1168,                0.99081,                 1.0157,               0.006832,               0.006832,               0.006832
                     98,                 0.4807,                0.28123,                0.81573,                0.74977,                0.56927,                0.63218,                0.42401,                 1.1106,                 1.0583,                 1.0159,               0.006799,               0.006799,               0.006799
                     99,                0.49193,                0.28437,                0.81483,                 0.7494,                0.56661,                0.63023,                0.42173,                 1.1289,                 1.0501,                 1.0267,               0.006766,               0.006766,               0.006766
                    100,                0.48111,                0.27801,                0.81414,                0.79243,                0.53909,                0.61961,                0.41276,                 1.1453,                 1.0154,                 1.0286,               0.006733,               0.006733,               0.006733
                    101,                0.48987,                0.28063,                0.81497,                0.73931,                0.56661,                0.62733,                0.41674,                 1.1033,                0.96285,                 1.0147,                 0.0067,                 0.0067,                 0.0067
                    102,                0.47529,                 0.2774,                0.81289,                0.75258,                0.56217,                0.62329,                0.41665,                 1.1011,                0.98679,                 1.0161,               0.006667,               0.006667,               0.006667
